        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-12-09 14:55:00 ,        1350.0   ,           1500.2   ,               60.8   ,        69.5   ,            327   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               68.0   ,                 13210   ,
2024-12-09 14:55:01 ,        1350.0   ,           1500.2   ,               60.7   ,        69.3   ,            327   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.3   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13215   ,
2024-12-09 14:55:02 ,        1350.0   ,           1500.2   ,               60.7   ,        69.4   ,            327   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 13221   ,
2024-12-09 14:55:03 ,        1350.0   ,           1500.2   ,               60.7   ,        69.5   ,            327   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 13219   ,
2024-12-09 14:55:04 ,        1350.0   ,           1500.2   ,               60.7   ,        69.5   ,            325   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13233   ,
2024-12-09 14:55:05 ,        1350.0   ,           1500.2   ,               60.6   ,        69.4   ,            326   ,          4   ,                        0   ,                   0   ,                    3   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13225   ,
2024-12-09 14:55:06 ,        1350.0   ,           1500.2   ,               60.8   ,        69.5   ,            326   ,          1   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.3   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13207   ,
2024-12-09 14:55:07 ,        1350.0   ,           1500.2   ,               60.6   ,        69.4   ,            348   ,          1   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13216   ,
2024-12-09 14:55:08 ,        1350.0   ,           1500.2   ,               60.8   ,        69.5   ,            354   ,          6   ,                        0   ,                   0   ,                    4   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13248   ,
2024-12-09 14:55:09 ,        1350.0   ,           1500.2   ,               61.0   ,        69.7   ,            355   ,          5   ,                        0   ,                   0   ,                    4   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13253   ,
2024-12-09 14:55:10 ,        1350.0   ,           1500.2   ,               61.2   ,        69.8   ,            352   ,          6   ,                        0   ,                   0   ,                    5   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13247   ,
2024-12-09 14:55:11 ,        1350.0   ,           1500.2   ,               61.2   ,        69.8   ,            353   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               92.0   ,                 13249   ,
2024-12-09 14:55:12 ,        1350.0   ,           1500.2   ,               61.5   ,        70.2   ,            348   ,          2   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13298   ,
2024-12-09 14:55:13 ,        1350.0   ,           1500.2   ,               61.9   ,        70.6   ,            351   ,          2   ,                        0   ,                   0   ,                    2   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               84.0   ,                 13310   ,
2024-12-09 14:55:14 ,        1350.0   ,           1500.2   ,               61.9   ,        70.8   ,            351   ,          1   ,                        0   ,                   0   ,                    1   ,               15.3   ,                   3.8   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13316   ,
2024-12-09 14:55:15 ,        1350.0   ,           1500.2   ,               62.3   ,        71.2   ,            351   ,          1   ,                        0   ,                   0   ,                    1   ,               15.3   ,                   3.8   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13342   ,
2024-12-09 14:55:16 ,        1350.0   ,           1500.2   ,               62.4   ,        71.1   ,            351   ,          1   ,                        0   ,                   0   ,                    1   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13325   ,
2024-12-09 14:55:17 ,        1350.0   ,           1500.2   ,               62.5   ,        71.4   ,            346   ,          1   ,                        0   ,                   0   ,                    1   ,               15.3   ,                   3.9   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13326   ,
2024-12-09 14:55:18 ,        1350.0   ,           1500.2   ,               62.5   ,        71.3   ,            346   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13297   ,
2024-12-09 14:55:19 ,        1350.0   ,           1500.2   ,               62.5   ,        71.3   ,            338   ,          4   ,                        0   ,                   0   ,                    3   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 13312   ,
2024-12-09 14:55:20 ,        1350.0   ,           1500.2   ,               62.2   ,        70.9   ,            338   ,          2   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13309   ,
2024-12-09 14:55:21 ,        1350.0   ,           1500.2   ,               62.3   ,        71.0   ,            334   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.9   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13311   ,
2024-12-09 14:55:22 ,        1350.0   ,           1500.2   ,               62.2   ,        71.0   ,            337   ,          4   ,                        0   ,                   0   ,                    3   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13307   ,
2024-12-09 14:55:23 ,        1350.0   ,           1500.2   ,               62.1   ,        70.9   ,            361   ,          2   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               86.0   ,                 13310   ,
2024-12-09 14:55:24 ,        1350.0   ,           1500.2   ,               62.3   ,        71.1   ,            368   ,          7   ,                        0   ,                   0   ,                    5   ,               15.4   ,                   3.9   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               87.0   ,                 13334   ,
2024-12-09 14:55:25 ,        1350.0   ,           1500.2   ,               62.7   ,        71.5   ,            375   ,          6   ,                        0   ,                   0   ,                    5   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               81.0   ,                 13344   ,
2024-12-09 14:55:26 ,        1350.0   ,           1500.2   ,               62.9   ,        71.7   ,            374   ,          1   ,                        0   ,                   0   ,                    1   ,               15.3   ,                   3.6   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13346   ,
2024-12-09 14:55:27 ,        1350.0   ,           1500.2   ,               62.8   ,        71.5   ,            370   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13361   ,
2024-12-09 14:55:28 ,        1350.0   ,           1500.2   ,               62.8   ,        71.6   ,            390   ,          2   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.9   ,                 12.0   ,              12.3   ,              16   ,        0.6930   ,               95.0   ,                 13406   ,
2024-12-09 14:55:29 ,        1350.0   ,           1500.2   ,               63.1   ,        71.8   ,            371   ,          3   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.9   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               79.0   ,                 13421   ,
2024-12-09 14:55:30 ,        1350.0   ,           1500.2   ,               63.0   ,        71.7   ,            366   ,          4   ,                        0   ,                   0   ,                    3   ,               15.5   ,                   4.0   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 13417   ,
2024-12-09 14:55:31 ,        1350.0   ,           1500.2   ,               63.1   ,        71.8   ,            363   ,          3   ,                        0   ,                   0   ,                    2   ,               15.4   ,                   3.7   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               80.0   ,                 13420   ,
2024-12-09 14:55:32 ,        1350.0   ,           1500.2   ,               62.8   ,        71.7   ,            364   ,          2   ,                        0   ,                   0   ,                    2   ,               15.5   ,                   3.9   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13430   ,
2024-12-09 14:55:34 ,        1350.0   ,           1500.2   ,               62.9   ,        71.7   ,            366   ,          1   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.8   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               88.0   ,                 13445   ,
2024-12-09 14:55:35 ,        1350.0   ,           1500.2   ,               62.9   ,        71.7   ,            364   ,          3   ,                        0   ,                   0   ,                    2   ,               15.4   ,                   3.9   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               81.0   ,                 13436   ,
2024-12-09 14:55:36 ,        1350.0   ,           1500.2   ,               63.2   ,        71.9   ,            364   ,          4   ,                        0   ,                   0   ,                    3   ,               15.6   ,                   3.9   ,                 12.1   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13439   ,
2024-12-09 14:55:37 ,        1350.0   ,           1500.2   ,               63.1   ,        71.8   ,            370   ,          5   ,                        0   ,                   0   ,                    4   ,               15.5   ,                   3.8   ,                 12.0   ,              12.4   ,              16   ,        0.6930   ,               86.0   ,                 13439   ,
2024-12-09 14:55:38 ,        1350.0   ,           1500.2   ,               63.3   ,        72.1   ,            368   ,          3   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13437   ,
2024-12-09 14:55:39 ,        1350.0   ,           1500.2   ,               63.1   ,        71.9   ,            369   ,          1   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13418   ,
2024-12-09 14:55:40 ,        1350.0   ,           1500.2   ,               63.0   ,        71.8   ,            356   ,          1   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.7   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13415   ,
2024-12-09 14:55:41 ,        1350.0   ,           1500.2   ,               62.9   ,        71.5   ,            368   ,          4   ,                        0   ,                   0   ,                    3   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               84.0   ,                 13439   ,
2024-12-09 14:55:42 ,        1350.0   ,           1500.2   ,               63.3   ,        72.1   ,            369   ,          3   ,                        0   ,                   0   ,                    2   ,               15.4   ,                   3.8   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               82.0   ,                 13435   ,
2024-12-09 14:55:43 ,        1350.0   ,           1500.2   ,               63.4   ,        72.3   ,            357   ,          1   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.9   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               79.0   ,                 13433   ,
2024-12-09 14:55:44 ,        1350.0   ,           1500.2   ,               63.5   ,        72.2   ,            355   ,          2   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.9   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 13434   ,
2024-12-09 14:55:45 ,        1350.0   ,           1500.2   ,               63.3   ,        72.1   ,            354   ,          2   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.6   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13438   ,
2024-12-09 14:55:46 ,        1350.0   ,           1500.2   ,               63.4   ,        72.2   ,            362   ,          2   ,                        0   ,                   0   ,                    1   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13442   ,
2024-12-09 14:55:47 ,        1350.0   ,           1500.2   ,               63.5   ,        72.1   ,            362   ,          2   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.8   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13449   ,
2024-12-09 14:55:48 ,        1350.0   ,           1500.2   ,               63.3   ,        72.1   ,            362   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13444   ,
2024-12-09 14:55:49 ,        1350.0   ,           1500.2   ,               63.0   ,        71.6   ,            362   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13444   ,
2024-12-09 14:55:50 ,        1350.0   ,           1500.2   ,               62.7   ,        71.4   ,            362   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13444   ,
2024-12-09 14:55:51 ,        1350.0   ,           1500.2   ,               62.6   ,        71.3   ,            362   ,          0   ,                        0   ,                   0   ,                    0   ,               15.4   ,                   3.8   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13437   ,
2024-12-09 14:55:52 ,        1350.0   ,           1500.2   ,               62.5   ,        71.3   ,            362   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13436   ,
2024-12-09 14:55:53 ,        1350.0   ,           1500.2   ,               62.3   ,        70.8   ,            341   ,          3   ,                        0   ,                   0   ,                    2   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13438   ,
2024-12-09 14:55:54 ,        1350.0   ,           1500.2   ,               62.0   ,        70.7   ,            341   ,          1   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13436   ,
2024-12-09 14:55:55 ,        1350.0   ,           1500.2   ,               62.0   ,        70.7   ,            341   ,          1   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               68.0   ,                 13438   ,
2024-12-09 14:55:56 ,        1350.0   ,           1500.2   ,               61.8   ,        70.6   ,            342   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 13434   ,
2024-12-09 14:55:57 ,        1350.0   ,           1500.2   ,               61.8   ,        70.4   ,            347   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 13428   ,
2024-12-09 14:55:58 ,        1350.0   ,           1500.2   ,               61.9   ,        70.5   ,            347   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13437   ,
2024-12-09 14:55:59 ,        1350.0   ,           1500.2   ,               61.6   ,        70.3   ,            344   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13433   ,
2024-12-09 14:56:00 ,        1350.0   ,           1500.2   ,               61.5   ,        70.3   ,            350   ,          2   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13424   ,
2024-12-09 14:56:01 ,        1350.0   ,           1500.2   ,               61.5   ,        70.1   ,            350   ,          2   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13429   ,
2024-12-09 14:56:02 ,        1350.0   ,           1500.2   ,               61.3   ,        70.0   ,            352   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13430   ,
2024-12-09 14:56:03 ,        1350.0   ,           1500.2   ,               61.4   ,        70.0   ,            349   ,          2   ,                        0   ,                   0   ,                    2   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13422   ,
2024-12-09 14:56:04 ,        1350.0   ,           1500.2   ,               61.1   ,        69.6   ,            349   ,          2   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13429   ,
2024-12-09 14:56:05 ,        1350.0   ,           1500.2   ,               61.2   ,        69.9   ,            356   ,          4   ,                        0   ,                   0   ,                    3   ,               15.1   ,                   3.8   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13438   ,
2024-12-09 14:56:06 ,        1350.0   ,           1500.2   ,               61.4   ,        69.9   ,            356   ,          3   ,                        0   ,                   0   ,                    2   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13441   ,
2024-12-09 14:56:07 ,        1350.0   ,           1500.2   ,               61.2   ,        69.9   ,            341   ,          2   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13428   ,
2024-12-09 14:56:08 ,        1350.0   ,           1500.2   ,               61.4   ,        70.1   ,            341   ,          3   ,                        0   ,                   0   ,                    3   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               79.0   ,                 13432   ,
2024-12-09 14:56:09 ,        1350.0   ,           1500.2   ,               61.4   ,        70.0   ,            384   ,          1   ,                        0   ,                   0   ,                    1   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 13445   ,
2024-12-09 14:56:10 ,        1350.0   ,           1500.2   ,               61.5   ,        70.2   ,            402   ,          2   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13456   ,
2024-12-09 14:56:11 ,        1350.0   ,           1500.2   ,               61.7   ,        70.4   ,            389   ,          1   ,                        0   ,                   0   ,                    1   ,               15.4   ,                   3.6   ,                 11.9   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13455   ,
2024-12-09 14:56:12 ,        1350.0   ,           1500.2   ,               61.5   ,        70.2   ,            385   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13455   ,
2024-12-09 14:56:13 ,        1350.0   ,           1500.2   ,               61.4   ,        70.1   ,            349   ,          1   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13454   ,
2024-12-09 14:56:14 ,        1350.0   ,           1500.2   ,               61.1   ,        69.8   ,            342   ,          4   ,                        0   ,                   0   ,                    4   ,               15.3   ,                   3.6   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13449   ,
2024-12-09 14:56:15 ,        1350.0   ,           1500.2   ,               61.0   ,        69.8   ,            346   ,          1   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 13451   ,
2024-12-09 14:56:16 ,        1350.0   ,           1500.2   ,               60.9   ,        69.5   ,            346   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13450   ,
2024-12-09 14:56:17 ,        1350.0   ,           1500.2   ,               60.9   ,        69.5   ,            335   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               69.0   ,                 13448   ,
2024-12-09 14:56:18 ,        1350.0   ,           1500.2   ,               60.7   ,        69.4   ,            336   ,          2   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13453   ,
2024-12-09 14:56:19 ,        1350.0   ,           1500.2   ,               60.5   ,        69.0   ,            340   ,          5   ,                        0   ,                   0   ,                    4   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13439   ,
2024-12-09 14:56:20 ,        1350.0   ,           1500.2   ,               60.5   ,        69.1   ,            336   ,          4   ,                        0   ,                   0   ,                    3   ,               15.0   ,                   3.6   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13443   ,
2024-12-09 14:56:21 ,        1350.0   ,           1500.2   ,               60.5   ,        69.3   ,            341   ,          2   ,                        0   ,                   0   ,                    2   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13429   ,
2024-12-09 14:56:22 ,        1350.0   ,           1500.2   ,               60.6   ,        69.3   ,            341   ,          1   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 13436   ,
2024-12-09 14:56:23 ,        1350.0   ,           1500.2   ,               60.5   ,        69.2   ,            341   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13428   ,
2024-12-09 14:56:24 ,        1350.0   ,           1500.2   ,               60.5   ,        69.2   ,            336   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13432   ,
2024-12-09 14:56:25 ,        1350.0   ,           1500.2   ,               60.6   ,        69.4   ,            336   ,          2   ,                        0   ,                   0   ,                    2   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               65.0   ,                 13447   ,
2024-12-09 14:56:26 ,        1350.0   ,           1500.2   ,               60.5   ,        69.4   ,            336   ,          5   ,                        0   ,                   0   ,                    4   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 13447   ,
2024-12-09 14:56:27 ,        1350.0   ,           1500.2   ,               60.3   ,        69.0   ,            333   ,          2   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.3   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 13446   ,
2024-12-09 14:56:28 ,        1350.0   ,           1500.2   ,               60.3   ,        69.0   ,            333   ,          2   ,                        0   ,                   0   ,                    2   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               64.0   ,                 13448   ,
2024-12-09 14:56:29 ,        1350.0   ,           1500.2   ,               60.1   ,        68.8   ,            333   ,          2   ,                        0   ,                   0   ,                    2   ,               15.0   ,                   3.3   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13449   ,
2024-12-09 14:56:30 ,        1350.0   ,           1500.2   ,               60.0   ,        68.7   ,            333   ,          1   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.7   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 13450   ,
2024-12-09 14:56:31 ,        1350.0   ,           1500.2   ,               60.0   ,        68.6   ,            337   ,          4   ,                        0   ,                   0   ,                    3   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13453   ,
2024-12-09 14:56:32 ,        1350.0   ,           1500.2   ,               60.1   ,        68.8   ,            351   ,          7   ,                        0   ,                   0   ,                    5   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13458   ,
2024-12-09 14:56:33 ,        1350.0   ,           1500.2   ,               60.3   ,        69.0   ,            351   ,          4   ,                        0   ,                   0   ,                    3   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 13454   ,
2024-12-09 14:56:34 ,        1350.0   ,           1500.2   ,               60.2   ,        68.9   ,            351   ,          1   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13460   ,
2024-12-09 14:56:35 ,        1350.0   ,           1500.2   ,               60.6   ,        69.2   ,            354   ,          2   ,                        0   ,                   0   ,                    1   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13458   ,
2024-12-09 14:56:36 ,        1350.0   ,           1500.2   ,               60.5   ,        69.1   ,            354   ,          2   ,                        0   ,                   0   ,                    2   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13459   ,
2024-12-09 14:56:37 ,        1350.0   ,           1500.2   ,               60.6   ,        69.2   ,            340   ,          2   ,                        0   ,                   0   ,                    1   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13453   ,
2024-12-09 14:56:38 ,        1350.0   ,           1500.2   ,               60.8   ,        69.5   ,            336   ,          2   ,                        0   ,                   0   ,                    2   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13456   ,
2024-12-09 14:56:39 ,        1350.0   ,           1500.2   ,               60.7   ,        69.4   ,            339   ,          5   ,                        0   ,                   0   ,                    4   ,               15.3   ,                   3.7   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13455   ,
2024-12-09 14:56:40 ,        1350.0   ,           1500.2   ,               60.8   ,        69.6   ,            339   ,          5   ,                        0   ,                   0   ,                    4   ,               15.2   ,                   3.7   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 13486   ,
2024-12-09 14:56:41 ,        1350.0   ,           1500.2   ,               61.0   ,        69.6   ,            339   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13485   ,
2024-12-09 14:56:42 ,        1350.0   ,           1500.2   ,               61.2   ,        70.1   ,            339   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               96.0   ,                 13423   ,
2024-12-09 14:56:43 ,        1350.0   ,           1500.2   ,               61.6   ,        70.3   ,            339   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               88.0   ,                 13435   ,
2024-12-09 14:56:44 ,        1350.0   ,           1500.2   ,               62.0   ,        70.7   ,            339   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.6   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               86.0   ,                 13509   ,
2024-12-09 14:56:45 ,        1350.0   ,           1500.2   ,               62.2   ,        70.8   ,            339   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               80.0   ,                 13501   ,
