        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-12-09 14:26:51 ,        1350.0   ,           1500.2   ,               61.7   ,        70.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.3   ,                   3.5   ,                 11.8   ,              12.4   ,              16   ,        0.6930   ,               77.0   ,                 12638   ,
2024-12-09 14:26:52 ,        1350.0   ,           1500.2   ,               61.8   ,        70.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12634   ,
2024-12-09 14:26:53 ,        1350.0   ,           1500.2   ,               61.8   ,        70.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12639   ,
2024-12-09 14:26:54 ,        1350.0   ,           1500.2   ,               61.8   ,        70.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12638   ,
2024-12-09 14:26:55 ,        1350.0   ,           1500.2   ,               61.6   ,        70.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               87.0   ,                 12639   ,
2024-12-09 14:26:56 ,        1350.0   ,           1500.2   ,               61.7   ,        70.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               61.0   ,                 12636   ,
2024-12-09 14:26:57 ,        1350.0   ,           1500.2   ,               61.7   ,        70.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12635   ,
2024-12-09 14:26:58 ,        1350.0   ,           1500.2   ,               61.7   ,        70.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 12637   ,
2024-12-09 14:26:59 ,        1350.0   ,           1500.2   ,               61.5   ,        70.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               82.0   ,                 12638   ,
2024-12-09 14:27:00 ,        1350.0   ,           1500.2   ,               61.5   ,        70.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12615   ,
2024-12-09 14:27:01 ,        1350.0   ,           1500.2   ,               61.6   ,        70.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               74.0   ,                 12625   ,
2024-12-09 14:27:02 ,        1350.0   ,           1500.2   ,               61.4   ,        70.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12624   ,
2024-12-09 14:27:03 ,        1350.0   ,           1500.2   ,               61.5   ,        70.1   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,              100.0   ,                 12654   ,
2024-12-09 14:27:04 ,        1350.0   ,           1500.2   ,               61.4   ,        70.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               61.0   ,                 12624   ,
2024-12-09 14:27:05 ,        1350.0   ,           1500.2   ,               61.3   ,        70.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.5   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12628   ,
2024-12-09 14:27:06 ,        1350.0   ,           1500.2   ,               61.1   ,        69.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.4   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12627   ,
2024-12-09 14:27:07 ,        1350.0   ,           1500.2   ,               61.0   ,        69.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.4   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12627   ,
2024-12-09 14:27:08 ,        1350.0   ,           1500.2   ,               60.9   ,        69.6   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               78.0   ,                 12627   ,
2024-12-09 14:27:09 ,        1350.0   ,           1500.2   ,               60.8   ,        69.5   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12627   ,
2024-12-09 14:27:10 ,        1350.0   ,           1500.2   ,               60.6   ,        69.3   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12635   ,
2024-12-09 14:27:11 ,        1350.0   ,           1500.2   ,               60.5   ,        69.2   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12633   ,
2024-12-09 14:27:12 ,        1350.0   ,           1500.2   ,               60.3   ,        68.9   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.5   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12620   ,
2024-12-09 14:27:13 ,        1350.0   ,           1500.2   ,               60.1   ,        68.8   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 12627   ,
2024-12-09 14:27:14 ,        1350.0   ,           1500.2   ,               59.9   ,        68.7   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               14.9   ,                   3.4   ,                 11.4   ,              12.4   ,              16   ,        0.6930   ,               67.0   ,                 12627   ,
2024-12-09 14:27:15 ,        1350.0   ,           1500.2   ,               59.8   ,        68.4   ,            300   ,          0   ,                        0   ,                   0   ,                    0   ,               14.9   ,                   3.4   ,                 11.4   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12632   ,
2024-12-09 14:27:16 ,        1350.0   ,           1500.2   ,               59.8   ,        68.6   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               75.0   ,                 12639   ,
2024-12-09 14:27:17 ,        1350.0   ,           1500.2   ,               60.0   ,        68.6   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.6   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               87.0   ,                 12644   ,
2024-12-09 14:27:18 ,        1350.0   ,           1500.2   ,               60.3   ,        69.0   ,            293   ,          0   ,                        0   ,                   0   ,                    0   ,               15.2   ,                   3.6   ,                 11.7   ,              12.4   ,              16   ,        0.6930   ,               66.0   ,                 12648   ,
2024-12-09 14:27:19 ,        1350.0   ,           1500.2   ,               60.2   ,        68.9   ,            293   ,          0   ,                        0   ,                   0   ,                    0   ,               15.1   ,                   3.5   ,                 11.6   ,              12.4   ,              16   ,        0.6930   ,               70.0   ,                 12630   ,
2024-12-09 14:27:20 ,        1350.0   ,           1500.2   ,               60.1   ,        68.8   ,            293   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               60.0   ,                 12635   ,
2024-12-09 14:27:21 ,        1350.0   ,           1500.2   ,               60.1   ,        68.8   ,            293   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.5   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               71.0   ,                 12631   ,
2024-12-09 14:27:22 ,        1350.0   ,           1500.2   ,               60.0   ,        68.7   ,            293   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.4   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 12630   ,
2024-12-09 14:27:23 ,        1350.0   ,           1500.2   ,               59.8   ,        68.3   ,            293   ,          0   ,                        0   ,                   0   ,                    0   ,               15.0   ,                   3.5   ,                 11.5   ,              12.4   ,              16   ,        0.6930   ,               72.0   ,                 12625   ,
